transaction_id,timestamp,user_id,user_role,transaction_type,electricity_quantity,price_per_mwh,total_cost,latency_ms,security_level,encryption_method,zt_authentication,network_slice_id,transaction_status
TXN4920,2025-02-14 10:16:33,U1831,Authority,N/A,0.0,0.0,0.0,21,High,TDKE,1,Slice_C,Success
TXN1860,2025-02-14 10:06:50,U7771,Supplier,Sell,19.05,37.71,718.38,5,Low,AES,0,Slice_B,Failed
TXN8793,2025-02-14 10:32:35,U4267,Supplier,Sell,35.69,30.59,1091.76,29,High,TDKE,1,Slice_C,Failed
TXN4804,2025-02-14 10:36:31,U1611,Dealer,Sell,89.4,31.76,2839.34,6,Medium,RSA,1,Slice_A,Failed
TXN5742,2025-02-14 10:59:51,U1613,Dealer,Sell,61.12,31.07,1899.0,15,Medium,RSA,1,Slice_C,Failed
TXN9590,2025-02-14 10:33:43,U3198,Authority,N/A,0.0,0.0,0.0,19,Medium,AES,1,Slice_A,Pending
TXN3662,2025-02-14 10:49:54,U8518,Authority,N/A,0.0,0.0,0.0,13,Low,AES,0,Slice_A,Failed
TXN6523,2025-02-14 10:53:58,U5833,Authority,N/A,0.0,0.0,0.0,26,High,TDKE,1,Slice_A,Failed
TXN7643,2025-02-14 10:56:27,U8007,Authority,N/A,0.0,0.0,0.0,15,High,TDKE,1,Slice_B,Failed
TXN2562,2025-02-14 10:12:36,U3303,Supplier,Sell,94.22,30.07,2833.2,17,High,TDKE,1,Slice_B,Pending
TXN6400,2025-02-14 10:20:36,U1187,Supplier,Sell,72.35,30.62,2215.36,8,Medium,RSA,1,Slice_A,Pending
TXN9233,2025-02-14 10:48:01,U6095,Authority,N/A,0.0,0.0,0.0,8,Low,RSA,0,Slice_B,Failed
TXN4618,2025-02-14 10:14:57,U3188,Supplier,Buy,50.95,39.89,2032.4,16,Medium,RSA,1,Slice_C,Failed
TXN4578,2025-02-14 10:52:00,U5054,Authority,N/A,0.0,0.0,0.0,29,Low,AES,0,Slice_C,Pending
TXN9653,2025-02-14 10:48:02,U6927,Dealer,Buy,15.56,35.48,552.07,21,High,TDKE,1,Slice_C,Failed
TXN3455,2025-02-14 10:11:13,U6375,Authority,N/A,0.0,0.0,0.0,19,High,TDKE,1,Slice_C,Success
TXN9008,2025-02-14 10:06:12,U9361,Supplier,Buy,50.81,35.13,1784.96,19,Low,AES,0,Slice_C,Pending
TXN6049,2025-02-14 10:49:22,U1356,Supplier,Sell,83.48,37.46,3127.16,23,High,TDKE,1,Slice_A,Pending
TXN6644,2025-02-14 10:47:48,U2044,Authority,N/A,0.0,0.0,0.0,6,High,TDKE,1,Slice_B,Success
TXN5703,2025-02-14 10:27:54,U3948,Dealer,Sell,43.7,38.91,1700.37,19,Medium,RSA,1,Slice_A,Failed
TXN9835,2025-02-14 10:09:04,U6697,Dealer,Buy,99.36,33.93,3371.28,9,Low,AES,0,Slice_A,Success
TXN5888,2025-02-14 10:31:36,U9920,Supplier,Sell,84.1,32.48,2731.57,16,High,TDKE,1,Slice_B,Success
TXN2848,2025-02-14 10:02:11,U7868,Authority,N/A,0.0,0.0,0.0,29,High,TDKE,1,Slice_A,Success
TXN2102,2025-02-14 10:06:53,U1550,Supplier,Buy,32.03,30.44,974.99,19,High,TDKE,1,Slice_C,Success
TXN1924,2025-02-14 10:09:33,U9255,Supplier,Buy,83.42,37.32,3113.23,15,Low,RSA,0,Slice_A,Pending
TXN3347,2025-02-14 10:45:04,U9540,Dealer,Sell,37.05,30.61,1134.1,23,Low,AES,0,Slice_C,Failed
TXN7999,2025-02-14 10:37:56,U9120,Dealer,Sell,94.74,36.71,3477.91,30,Low,RSA,0,Slice_C,Pending
TXN7688,2025-02-14 10:10:11,U5913,Supplier,Buy,77.9,34.74,2706.25,12,Medium,AES,1,Slice_B,Success
TXN7761,2025-02-14 10:28:26,U9683,Dealer,Sell,31.86,32.03,1020.48,25,High,TDKE,1,Slice_B,Pending
TXN2514,2025-02-14 10:36:33,U4120,Dealer,Sell,43.95,36.05,1584.4,6,High,TDKE,1,Slice_A,Failed
TXN4555,2025-02-14 10:32:43,U4422,Supplier,Sell,96.13,30.15,2898.32,11,Low,AES,0,Slice_C,Pending
TXN4974,2025-02-14 10:47:29,U4350,Supplier,Buy,59.69,37.76,2253.89,17,Medium,RSA,1,Slice_B,Pending
TXN6892,2025-02-14 10:35:00,U9147,Supplier,Buy,82.25,37.22,3061.34,29,Medium,AES,1,Slice_B,Pending
TXN7781,2025-02-14 10:03:07,U4625,Authority,N/A,0.0,0.0,0.0,9,High,TDKE,1,Slice_B,Failed
TXN7841,2025-02-14 10:20:09,U3497,Dealer,Sell,30.7,35.7,1095.99,12,Medium,RSA,1,Slice_B,Pending
TXN9037,2025-02-14 10:31:27,U3756,Authority,N/A,0.0,0.0,0.0,30,Medium,AES,1,Slice_A,Failed
TXN9954,2025-02-14 10:33:20,U4015,Authority,N/A,0.0,0.0,0.0,25,High,TDKE,1,Slice_C,Success
TXN2217,2025-02-14 10:55:50,U1794,Dealer,Sell,22.37,36.31,812.25,7,Low,AES,0,Slice_A,Success
TXN9285,2025-02-14 10:31:07,U7114,Dealer,Sell,69.34,30.16,2091.29,22,Low,RSA,0,Slice_A,Success
TXN9673,2025-02-14 10:49:18,U5501,Authority,N/A,0.0,0.0,0.0,14,High,TDKE,1,Slice_C,Failed
TXN8054,2025-02-14 10:55:02,U3937,Dealer,Buy,57.19,32.41,1853.53,24,Low,RSA,0,Slice_B,Pending
TXN7502,2025-02-14 10:05:23,U7112,Supplier,Sell,60.85,39.9,2427.91,12,Medium,AES,1,Slice_C,Failed
TXN1519,2025-02-14 10:06:22,U7640,Supplier,Sell,59.74,30.56,1825.65,5,Low,AES,0,Slice_A,Pending
TXN8109,2025-02-14 10:44:01,U6427,Authority,N/A,0.0,0.0,0.0,8,Low,AES,0,Slice_A,Success
TXN8790,2025-02-14 10:18:30,U1762,Dealer,Sell,90.94,35.64,3241.1,6,High,TDKE,1,Slice_B,Success
TXN4394,2025-02-14 10:40:04,U3362,Authority,N/A,0.0,0.0,0.0,17,High,TDKE,1,Slice_B,Success
TXN4939,2025-02-14 10:38:41,U7375,Authority,N/A,0.0,0.0,0.0,22,Medium,RSA,1,Slice_C,Success
TXN2284,2025-02-14 10:34:11,U6666,Dealer,Buy,49.34,38.39,1894.16,15,Low,RSA,0,Slice_B,Success
TXN5478,2025-02-14 10:53:29,U8381,Supplier,Buy,42.02,39.41,1656.01,18,High,TDKE,1,Slice_C,Failed
TXN7227,2025-02-14 10:05:51,U5839,Dealer,Buy,17.38,31.54,548.17,27,Low,AES,0,Slice_C,Pending
TXN6188,2025-02-14 10:24:37,U2745,Dealer,Buy,94.87,34.45,3268.27,29,Medium,AES,1,Slice_A,Success
TXN4070,2025-02-14 10:29:25,U8353,Authority,N/A,0.0,0.0,0.0,22,Low,RSA,0,Slice_A,Success
TXN2468,2025-02-14 10:24:09,U2524,Authority,N/A,0.0,0.0,0.0,24,Medium,RSA,1,Slice_A,Pending
TXN7779,2025-02-14 10:26:28,U2387,Authority,N/A,0.0,0.0,0.0,22,High,TDKE,1,Slice_C,Failed
TXN3778,2025-02-14 10:46:47,U7237,Dealer,Buy,34.2,32.68,1117.66,9,High,TDKE,1,Slice_A,Pending
TXN5521,2025-02-14 10:28:44,U5911,Supplier,Buy,42.5,39.44,1676.2,28,Low,RSA,0,Slice_C,Failed
TXN4203,2025-02-14 10:31:15,U2752,Dealer,Sell,10.61,33.96,360.32,24,Medium,RSA,1,Slice_B,Pending
TXN8055,2025-02-14 10:55:40,U3230,Supplier,Sell,64.29,36.95,2375.52,20,Medium,AES,1,Slice_B,Pending
TXN5775,2025-02-14 10:50:10,U9044,Authority,N/A,0.0,0.0,0.0,30,High,TDKE,1,Slice_B,Pending
TXN5592,2025-02-14 10:55:44,U7437,Supplier,Buy,93.89,32.0,3004.48,22,High,TDKE,1,Slice_C,Failed
TXN1440,2025-02-14 10:49:38,U8563,Authority,N/A,0.0,0.0,0.0,11,Medium,RSA,1,Slice_C,Success
TXN7703,2025-02-14 10:45:56,U9180,Dealer,Sell,31.78,36.59,1162.83,27,Medium,RSA,1,Slice_A,Pending
TXN8851,2025-02-14 10:39:44,U7566,Authority,N/A,0.0,0.0,0.0,21,Low,RSA,0,Slice_C,Success
TXN6890,2025-02-14 10:47:53,U9796,Authority,N/A,0.0,0.0,0.0,25,High,TDKE,1,Slice_A,Success
TXN6816,2025-02-14 10:11:21,U1725,Authority,N/A,0.0,0.0,0.0,25,Low,RSA,0,Slice_B,Pending
TXN2735,2025-02-14 10:00:43,U2615,Supplier,Buy,55.96,35.19,1969.23,23,Low,AES,0,Slice_B,Pending
TXN7408,2025-02-14 10:31:36,U9199,Dealer,Sell,99.79,34.83,3475.69,14,Medium,AES,1,Slice_A,Failed
TXN3321,2025-02-14 10:23:46,U6110,Supplier,Sell,80.58,35.21,2837.22,16,Medium,AES,1,Slice_B,Failed
TXN8412,2025-02-14 10:21:46,U2100,Supplier,Buy,82.92,31.15,2582.96,15,Low,AES,0,Slice_C,Success
TXN4996,2025-02-14 10:35:13,U3858,Authority,N/A,0.0,0.0,0.0,10,Medium,RSA,1,Slice_B,Success
TXN7636,2025-02-14 10:42:59,U4022,Dealer,Sell,45.6,37.37,1704.07,11,Medium,RSA,1,Slice_B,Success
TXN4519,2025-02-14 10:14:02,U5560,Authority,N/A,0.0,0.0,0.0,30,High,TDKE,1,Slice_C,Success
TXN9796,2025-02-14 10:12:45,U6993,Supplier,Buy,51.18,32.62,1669.49,20,Low,RSA,0,Slice_C,Pending
TXN7431,2025-02-14 10:40:04,U2871,Supplier,Sell,86.1,36.17,3114.24,26,Low,RSA,0,Slice_C,Failed
TXN2388,2025-02-14 10:45:52,U3194,Supplier,Buy,31.47,31.17,980.92,16,Low,AES,0,Slice_C,Pending
TXN7852,2025-02-14 10:40:42,U3258,Authority,N/A,0.0,0.0,0.0,17,Medium,AES,1,Slice_B,Failed
TXN9804,2025-02-14 10:47:20,U3838,Authority,N/A,0.0,0.0,0.0,10,Medium,RSA,1,Slice_A,Success
TXN6154,2025-02-14 10:57:28,U8389,Authority,N/A,0.0,0.0,0.0,6,Medium,AES,1,Slice_B,Success
TXN4196,2025-02-14 10:55:39,U7290,Authority,N/A,0.0,0.0,0.0,21,Low,RSA,0,Slice_B,Failed
TXN9056,2025-02-14 10:28:22,U8272,Supplier,Buy,17.44,30.31,528.61,29,High,TDKE,1,Slice_B,Success
TXN5503,2025-02-14 10:15:20,U9808,Supplier,Buy,80.27,35.66,2862.43,29,Medium,AES,1,Slice_C,Success
TXN5389,2025-02-14 10:52:54,U9898,Supplier,Buy,78.4,34.41,2697.74,11,Medium,AES,1,Slice_C,Failed
TXN5055,2025-02-14 10:20:19,U1528,Supplier,Sell,41.37,38.17,1579.09,19,High,TDKE,1,Slice_A,Success
TXN6744,2025-02-14 10:58:46,U8015,Dealer,Buy,80.64,38.14,3075.61,30,High,TDKE,1,Slice_C,Pending
TXN9720,2025-02-14 10:19:11,U9827,Dealer,Sell,98.11,32.93,3230.76,23,Medium,AES,1,Slice_A,Pending
TXN1971,2025-02-14 10:18:55,U3078,Authority,N/A,0.0,0.0,0.0,9,High,TDKE,1,Slice_A,Failed
TXN6277,2025-02-14 10:56:33,U5055,Authority,N/A,0.0,0.0,0.0,17,Medium,AES,1,Slice_C,Failed
TXN5402,2025-02-14 10:42:51,U7786,Supplier,Sell,16.8,37.95,637.56,29,High,TDKE,1,Slice_B,Failed
TXN5558,2025-02-14 10:47:25,U7046,Supplier,Sell,39.46,30.02,1184.59,29,Low,AES,0,Slice_C,Pending
TXN6869,2025-02-14 10:58:02,U2037,Authority,N/A,0.0,0.0,0.0,17,High,TDKE,1,Slice_B,Success
TXN9105,2025-02-14 10:18:19,U6289,Supplier,Sell,59.26,31.31,1855.43,20,Medium,AES,1,Slice_A,Success
TXN8529,2025-02-14 10:01:06,U3035,Dealer,Sell,51.09,39.92,2039.51,18,High,TDKE,1,Slice_C,Success
TXN5945,2025-02-14 10:10:51,U5489,Dealer,Sell,32.54,33.72,1097.25,25,High,TDKE,1,Slice_A,Pending
TXN6005,2025-02-14 10:49:33,U4836,Supplier,Buy,73.33,30.01,2200.63,20,High,TDKE,1,Slice_A,Failed
TXN4705,2025-02-14 10:35:27,U8291,Dealer,Buy,72.6,38.17,2771.14,18,Low,AES,0,Slice_B,Success
TXN4751,2025-02-14 10:26:09,U2463,Authority,N/A,0.0,0.0,0.0,30,High,TDKE,1,Slice_A,Pending
TXN7022,2025-02-14 10:20:25,U3246,Supplier,Buy,67.74,36.77,2490.8,7,Low,AES,0,Slice_C,Failed
TXN3688,2025-02-14 10:30:02,U6753,Authority,N/A,0.0,0.0,0.0,11,Low,AES,0,Slice_B,Failed
TXN8248,2025-02-14 10:58:42,U4559,Dealer,Buy,22.6,31.23,705.8,28,Medium,RSA,1,Slice_B,Pending
TXN3290,2025-02-14 10:16:54,U5537,Authority,N/A,0.0,0.0,0.0,7,High,TDKE,1,Slice_C,Failed
TXN5668,2025-02-14 10:53:10,U1439,Authority,N/A,0.0,0.0,0.0,14,High,TDKE,1,Slice_C,Failed
TXN9348,2025-02-14 10:12:52,U7418,Supplier,Buy,80.54,37.94,3055.69,12,Medium,RSA,1,Slice_A,Success
TXN9185,2025-02-14 10:43:33,U2163,Authority,N/A,0.0,0.0,0.0,5,Medium,RSA,1,Slice_A,Pending
TXN7895,2025-02-14 10:24:56,U9951,Authority,N/A,0.0,0.0,0.0,10,Medium,AES,1,Slice_A,Failed
TXN2106,2025-02-14 10:00:56,U5295,Dealer,Buy,93.03,39.49,3673.75,17,Low,RSA,0,Slice_C,Failed
TXN9209,2025-02-14 10:52:22,U7806,Supplier,Sell,17.42,35.37,616.15,24,High,TDKE,1,Slice_B,Success
TXN6077,2025-02-14 10:05:23,U9377,Dealer,Buy,58.28,33.91,1976.27,25,Low,AES,0,Slice_B,Failed
TXN8167,2025-02-14 10:49:49,U4909,Dealer,Buy,17.76,34.34,609.88,19,Low,AES,0,Slice_B,Failed
TXN3877,2025-02-14 10:08:09,U1207,Authority,N/A,0.0,0.0,0.0,9,Low,AES,0,Slice_A,Pending
TXN6680,2025-02-14 10:35:42,U9474,Authority,N/A,0.0,0.0,0.0,13,High,TDKE,1,Slice_B,Success
TXN5403,2025-02-14 10:50:02,U2934,Dealer,Sell,82.64,32.72,2703.98,7,Medium,AES,1,Slice_B,Pending
TXN9368,2025-02-14 10:24:35,U1908,Supplier,Buy,43.09,32.55,1402.58,8,Low,AES,0,Slice_A,Failed
TXN9336,2025-02-14 10:00:10,U1721,Dealer,Buy,14.14,33.64,475.67,9,High,TDKE,1,Slice_A,Failed
TXN7870,2025-02-14 10:15:19,U6272,Dealer,Sell,92.43,33.2,3068.68,7,Low,RSA,0,Slice_A,Failed
TXN1862,2025-02-14 10:12:14,U4656,Authority,N/A,0.0,0.0,0.0,6,Medium,AES,1,Slice_B,Pending
TXN6090,2025-02-14 10:22:20,U2415,Authority,N/A,0.0,0.0,0.0,19,High,TDKE,1,Slice_B,Success
TXN5777,2025-02-14 10:38:29,U5979,Authority,N/A,0.0,0.0,0.0,24,High,TDKE,1,Slice_B,Pending
TXN9083,2025-02-14 10:52:44,U4201,Authority,N/A,0.0,0.0,0.0,22,High,TDKE,1,Slice_A,Success
TXN7718,2025-02-14 10:01:37,U4817,Authority,N/A,0.0,0.0,0.0,16,Low,AES,0,Slice_B,Success
TXN7164,2025-02-14 10:57:57,U6038,Dealer,Buy,57.68,32.38,1867.68,20,High,TDKE,1,Slice_A,Failed
TXN5584,2025-02-14 10:06:21,U1719,Dealer,Sell,73.08,33.72,2464.26,28,High,TDKE,1,Slice_C,Success
TXN9280,2025-02-14 10:09:06,U7461,Dealer,Buy,49.15,39.64,1948.31,12,Medium,RSA,1,Slice_B,Pending
TXN6345,2025-02-14 10:21:42,U8417,Supplier,Buy,16.72,32.03,535.54,29,Low,AES,0,Slice_A,Success
TXN3693,2025-02-14 10:30:41,U8635,Supplier,Sell,20.87,33.58,700.81,29,High,TDKE,1,Slice_B,Pending
TXN8591,2025-02-14 10:18:05,U2964,Dealer,Buy,82.68,33.04,2731.75,27,Low,AES,0,Slice_A,Pending
TXN3430,2025-02-14 10:06:13,U5066,Supplier,Sell,56.21,36.77,2066.84,13,High,TDKE,1,Slice_A,Pending
TXN8408,2025-02-14 10:37:57,U5093,Dealer,Sell,19.17,37.94,727.31,8,High,TDKE,1,Slice_A,Success
TXN3141,2025-02-14 10:13:31,U7563,Supplier,Buy,62.41,32.59,2033.94,7,High,TDKE,1,Slice_A,Success
TXN8265,2025-02-14 10:55:14,U3110,Dealer,Sell,21.03,39.42,829.0,6,High,TDKE,1,Slice_C,Pending
TXN7471,2025-02-14 10:33:52,U1483,Supplier,Sell,25.55,32.15,821.43,10,Medium,RSA,1,Slice_B,Success
TXN1567,2025-02-14 10:41:55,U5026,Authority,N/A,0.0,0.0,0.0,14,Medium,RSA,1,Slice_C,Pending
TXN1999,2025-02-14 10:05:59,U5583,Supplier,Buy,47.73,36.43,1738.8,30,Low,AES,0,Slice_C,Failed
TXN1319,2025-02-14 10:26:06,U6883,Supplier,Sell,40.96,35.66,1460.63,15,Medium,RSA,1,Slice_A,Success
TXN6224,2025-02-14 10:40:45,U4588,Dealer,Sell,15.27,39.92,609.58,21,Medium,AES,1,Slice_A,Success
TXN5060,2025-02-14 10:44:50,U4951,Supplier,Buy,78.76,39.48,3109.44,23,Medium,RSA,1,Slice_A,Success
TXN4875,2025-02-14 10:40:26,U6210,Authority,N/A,0.0,0.0,0.0,27,Medium,AES,1,Slice_C,Failed
TXN6761,2025-02-14 10:38:45,U3328,Authority,N/A,0.0,0.0,0.0,11,Medium,RSA,1,Slice_A,Pending
TXN1621,2025-02-14 10:06:09,U1920,Dealer,Buy,11.79,34.78,410.06,15,Low,AES,0,Slice_A,Pending
TXN3907,2025-02-14 10:54:46,U6301,Dealer,Buy,23.29,37.05,862.89,9,High,TDKE,1,Slice_C,Pending
TXN2188,2025-02-14 10:25:30,U7481,Authority,N/A,0.0,0.0,0.0,8,Medium,RSA,1,Slice_B,Success
TXN3580,2025-02-14 10:49:59,U8157,Authority,N/A,0.0,0.0,0.0,20,Low,RSA,0,Slice_A,Failed
TXN6846,2025-02-14 10:15:14,U3872,Supplier,Sell,76.06,32.95,2506.18,10,Low,AES,0,Slice_C,Failed
TXN7415,2025-02-14 10:58:04,U1530,Dealer,Sell,92.89,39.68,3685.88,12,Low,AES,0,Slice_B,Success
TXN6425,2025-02-14 10:50:52,U2274,Dealer,Sell,98.41,31.68,3117.63,7,Low,RSA,0,Slice_B,Success
TXN5345,2025-02-14 10:14:18,U5088,Authority,N/A,0.0,0.0,0.0,7,Medium,RSA,1,Slice_A,Failed
TXN1020,2025-02-14 10:03:17,U7323,Supplier,Sell,97.22,38.85,3777.0,20,Medium,RSA,1,Slice_C,Pending
TXN2661,2025-02-14 10:56:34,U8855,Authority,N/A,0.0,0.0,0.0,25,Low,AES,0,Slice_A,Pending
TXN2207,2025-02-14 10:54:33,U1547,Supplier,Buy,38.68,39.52,1528.63,7,Medium,AES,1,Slice_B,Success
TXN2228,2025-02-14 10:37:20,U2525,Supplier,Sell,73.41,34.31,2518.7,25,High,TDKE,1,Slice_C,Pending
TXN3573,2025-02-14 10:03:39,U2659,Supplier,Buy,97.7,34.09,3330.59,22,Low,RSA,0,Slice_C,Pending
TXN5872,2025-02-14 10:16:12,U2571,Dealer,Sell,61.46,38.4,2360.06,9,High,TDKE,1,Slice_B,Success
TXN8005,2025-02-14 10:05:58,U5825,Authority,N/A,0.0,0.0,0.0,25,Low,RSA,0,Slice_A,Success
TXN1421,2025-02-14 10:14:07,U3798,Authority,N/A,0.0,0.0,0.0,14,High,TDKE,1,Slice_B,Success
TXN6052,2025-02-14 10:53:34,U7512,Supplier,Sell,90.54,32.65,2956.13,25,Low,RSA,0,Slice_A,Pending
TXN7249,2025-02-14 10:25:13,U4056,Supplier,Buy,33.7,34.65,1167.71,12,Medium,AES,1,Slice_A,Failed
TXN2584,2025-02-14 10:05:51,U6632,Authority,N/A,0.0,0.0,0.0,18,Low,AES,0,Slice_C,Success
TXN7342,2025-02-14 10:55:52,U9561,Supplier,Sell,61.54,32.36,1991.43,14,High,TDKE,1,Slice_B,Failed
TXN1568,2025-02-14 10:34:16,U9467,Authority,N/A,0.0,0.0,0.0,26,Low,AES,0,Slice_A,Pending
TXN3832,2025-02-14 10:11:24,U4471,Dealer,Buy,13.84,30.78,426.0,26,Medium,AES,1,Slice_C,Success
TXN5225,2025-02-14 10:21:49,U2097,Dealer,Sell,60.07,35.52,2133.69,13,Low,RSA,0,Slice_A,Failed
TXN9561,2025-02-14 10:53:21,U7874,Dealer,Sell,23.47,35.67,837.17,23,High,TDKE,1,Slice_A,Failed
TXN2654,2025-02-14 10:53:38,U5687,Authority,N/A,0.0,0.0,0.0,16,Medium,RSA,1,Slice_B,Failed
TXN8955,2025-02-14 10:39:03,U8750,Dealer,Buy,34.79,31.44,1093.8,24,Low,RSA,0,Slice_A,Pending
TXN6431,2025-02-14 10:47:08,U4892,Dealer,Sell,92.88,38.97,3619.53,5,Medium,RSA,1,Slice_B,Pending
TXN9054,2025-02-14 10:58:35,U2609,Dealer,Buy,37.04,37.44,1386.78,29,Medium,RSA,1,Slice_C,Pending
TXN2462,2025-02-14 10:12:49,U8237,Dealer,Sell,76.69,37.59,2882.78,16,High,TDKE,1,Slice_C,Success
TXN2075,2025-02-14 10:21:14,U9303,Supplier,Buy,80.25,35.24,2828.01,23,High,TDKE,1,Slice_A,Success
TXN4288,2025-02-14 10:57:08,U1944,Dealer,Buy,51.08,39.18,2001.31,27,High,TDKE,1,Slice_B,Pending
TXN8605,2025-02-14 10:34:28,U7503,Authority,N/A,0.0,0.0,0.0,8,Low,AES,0,Slice_A,Pending
TXN9008,2025-02-14 10:40:33,U8308,Dealer,Sell,62.82,33.5,2104.47,10,Medium,AES,1,Slice_B,Success
TXN7333,2025-02-14 10:03:23,U3669,Authority,N/A,0.0,0.0,0.0,29,High,TDKE,1,Slice_A,Failed
TXN4688,2025-02-14 10:46:15,U4387,Supplier,Sell,56.2,38.65,2172.13,29,Low,AES,0,Slice_B,Success
TXN3837,2025-02-14 10:41:02,U1138,Dealer,Sell,64.75,39.43,2553.09,27,Low,RSA,0,Slice_B,Pending
TXN6713,2025-02-14 10:31:20,U5128,Dealer,Sell,37.19,35.21,1309.46,24,Medium,AES,1,Slice_A,Failed
TXN7131,2025-02-14 10:38:19,U5631,Supplier,Buy,53.36,33.36,1780.09,13,Low,RSA,0,Slice_B,Pending
TXN5895,2025-02-14 10:12:51,U3456,Authority,N/A,0.0,0.0,0.0,29,High,TDKE,1,Slice_A,Failed
TXN7620,2025-02-14 10:45:05,U6236,Authority,N/A,0.0,0.0,0.0,9,Low,AES,0,Slice_C,Pending
TXN5843,2025-02-14 10:17:42,U7857,Supplier,Sell,76.31,35.83,2734.19,23,High,TDKE,1,Slice_B,Failed
TXN4643,2025-02-14 10:46:51,U9759,Authority,N/A,0.0,0.0,0.0,30,Medium,RSA,1,Slice_C,Pending
TXN3785,2025-02-14 10:57:23,U3967,Supplier,Buy,52.37,37.41,1959.16,28,Low,AES,0,Slice_C,Pending
TXN2463,2025-02-14 10:15:10,U6820,Dealer,Sell,47.84,38.87,1859.54,16,Medium,RSA,1,Slice_B,Success
TXN8709,2025-02-14 10:03:39,U2166,Supplier,Buy,55.04,38.67,2128.4,17,Low,RSA,0,Slice_B,Success
TXN3470,2025-02-14 10:09:22,U4281,Supplier,Sell,98.85,38.93,3848.23,19,High,TDKE,1,Slice_B,Failed
TXN3954,2025-02-14 10:53:10,U2324,Supplier,Sell,66.79,31.77,2121.92,25,High,TDKE,1,Slice_A,Pending
TXN5481,2025-02-14 10:14:17,U3762,Authority,N/A,0.0,0.0,0.0,29,High,TDKE,1,Slice_B,Success
TXN3120,2025-02-14 10:41:56,U8105,Authority,N/A,0.0,0.0,0.0,18,Medium,RSA,1,Slice_B,Pending
TXN1076,2025-02-14 10:02:34,U9745,Dealer,Sell,95.51,38.92,3717.25,29,Low,AES,0,Slice_A,Failed
TXN1067,2025-02-14 10:42:46,U5076,Dealer,Sell,38.09,31.03,1181.93,21,Low,RSA,0,Slice_A,Success
TXN1749,2025-02-14 10:20:21,U5764,Supplier,Sell,49.03,36.87,1807.74,9,Medium,RSA,1,Slice_B,Success
TXN3701,2025-02-14 10:55:25,U7609,Dealer,Buy,30.19,39.85,1203.07,11,Low,AES,0,Slice_C,Failed
TXN3768,2025-02-14 10:08:24,U7006,Authority,N/A,0.0,0.0,0.0,25,High,TDKE,1,Slice_B,Failed
TXN5190,2025-02-14 10:52:39,U9761,Authority,N/A,0.0,0.0,0.0,6,Low,AES,0,Slice_C,Success
TXN1323,2025-02-14 10:03:17,U2897,Supplier,Sell,44.22,35.47,1568.48,20,Low,AES,0,Slice_A,Failed
TXN1152,2025-02-14 10:20:33,U7895,Authority,N/A,0.0,0.0,0.0,8,Low,RSA,0,Slice_C,Failed
TXN3247,2025-02-14 10:28:35,U2718,Authority,N/A,0.0,0.0,0.0,28,Low,AES,0,Slice_B,Success
TXN2741,2025-02-14 10:33:58,U4254,Authority,N/A,0.0,0.0,0.0,11,Medium,AES,1,Slice_B,Failed
TXN7713,2025-02-14 10:20:09,U3627,Dealer,Sell,91.93,36.88,3390.38,20,Medium,AES,1,Slice_A,Success
TXN2458,2025-02-14 10:07:32,U9095,Dealer,Buy,80.16,30.75,2464.92,28,High,TDKE,1,Slice_B,Failed
TXN4787,2025-02-14 10:31:10,U5850,Supplier,Sell,14.51,38.13,553.27,6,Medium,RSA,1,Slice_C,Pending
TXN7979,2025-02-14 10:50:25,U2898,Dealer,Buy,10.87,31.38,341.1,25,High,TDKE,1,Slice_B,Pending
TXN8171,2025-02-14 10:42:26,U5395,Authority,N/A,0.0,0.0,0.0,7,Medium,RSA,1,Slice_A,Success
TXN7566,2025-02-14 10:27:19,U8479,Supplier,Sell,72.09,34.78,2507.29,18,Low,AES,0,Slice_A,Success
TXN1960,2025-02-14 10:57:38,U3611,Dealer,Sell,92.01,34.83,3204.71,23,Low,RSA,0,Slice_A,Failed
TXN7221,2025-02-14 10:53:11,U6875,Authority,N/A,0.0,0.0,0.0,5,Low,AES,0,Slice_B,Pending
TXN2850,2025-02-14 10:28:04,U8220,Dealer,Buy,33.55,33.14,1111.85,27,Low,AES,0,Slice_C,Pending
TXN9504,2025-02-14 10:35:42,U2560,Supplier,Buy,53.37,36.64,1955.48,25,Medium,AES,1,Slice_C,Failed
TXN1894,2025-02-14 10:00:47,U3571,Authority,N/A,0.0,0.0,0.0,20,Medium,AES,1,Slice_A,Pending
TXN6253,2025-02-14 10:16:26,U6421,Supplier,Buy,55.62,35.5,1974.51,17,Medium,AES,1,Slice_A,Pending
TXN8277,2025-02-14 10:54:41,U8341,Dealer,Sell,50.24,31.19,1566.99,20,Low,AES,0,Slice_A,Pending
TXN7755,2025-02-14 10:02:26,U9996,Dealer,Buy,81.26,39.63,3220.33,25,Medium,AES,1,Slice_C,Failed
TXN8474,2025-02-14 10:23:16,U6953,Dealer,Buy,85.99,33.32,2865.19,29,Low,RSA,0,Slice_C,Failed
TXN6952,2025-02-14 10:48:52,U8414,Dealer,Buy,78.34,32.22,2524.11,15,Medium,RSA,1,Slice_C,Failed
TXN7125,2025-02-14 10:47:55,U2741,Dealer,Buy,54.32,38.22,2076.11,28,Low,RSA,0,Slice_A,Pending
TXN4209,2025-02-14 10:12:48,U2978,Supplier,Buy,51.13,37.81,1933.23,27,Medium,AES,1,Slice_B,Success
